worker_id,name,mobile,ac_code,ac_name,assigned_booth_part,tier,active
W00001,Worker-1,9878293136,801,Malda-801,,Supervisor,True
W00002,Worker-2,9846573919,801,Malda-801,,Supervisor,True
W00003,Worker-3,9827390333,801,Malda-801,,BLO,True
W00004,Worker-4,9866118599,801,Malda-801,,Supervisor,True
W00005,Worker-5,9872546206,801,Malda-801,,BLO,True
W00006,Worker-6,9879119672,801,Malda-801,,Supervisor,True
W00007,Worker-7,9863340262,801,Malda-801,,BLO,True
W00008,Worker-8,9892696202,801,Malda-801,,Volunteer,True
W00009,Worker-9,9844288487,801,Malda-801,,Volunteer,True
W00010,Worker-10,9813779120,801,Malda-801,,BLA,True
W00011,Worker-11,9814304765,801,Malda-801,,BLO,True
W00012,Worker-12,9820320000,801,Malda-801,,Volunteer,True
W00013,Worker-13,9812721833,801,Malda-801,,BLA,True
W00014,Worker-14,9891851268,801,Malda-801,,Supervisor,True
W00015,Worker-15,9855535067,801,Malda-801,,Supervisor,True
W00016,Worker-16,9831716365,801,Malda-801,,BLA,True
W00017,Worker-17,9881324267,801,Malda-801,,Volunteer,True
W00018,Worker-18,9848692502,801,Malda-801,,BLA,True
W00019,Worker-19,9853589912,801,Malda-801,,BLA,True
W00020,Worker-20,9836184774,801,Malda-801,,BLA,True
W00021,Worker-21,9856347738,801,Malda-801,,Supervisor,True
W00022,Worker-22,9822052149,801,Malda-801,,Volunteer,True
W00023,Worker-23,9855654395,801,Malda-801,,Volunteer,True
W00024,Worker-24,9814743050,801,Malda-801,,BLA,True
W00025,Worker-25,9847482048,801,Malda-801,,BLA,True
W00026,Worker-26,9899945339,801,Malda-801,,BLO,True
W00027,Worker-27,9816308889,801,Malda-801,,BLA,True
W00028,Worker-28,9846501860,801,Malda-801,,Supervisor,True
W00029,Worker-29,9831980583,801,Malda-801,,BLO,True
W00030,Worker-30,9816526762,801,Malda-801,,BLO,True
W00031,Worker-31,9879232877,801,Malda-801,,Supervisor,True
W00032,Worker-32,9839570568,801,Malda-801,,BLA,True
W00033,Worker-33,9863788206,801,Malda-801,,BLA,True
W00034,Worker-34,9813046723,801,Malda-801,,BLO,True
W00035,Worker-35,9812300768,801,Malda-801,,BLO,True
W00036,Worker-36,9896498402,801,Malda-801,,BLO,True
W00037,Worker-37,9859168613,801,Malda-801,,Volunteer,True
W00038,Worker-38,9858588852,801,Malda-801,,Volunteer,True
W00039,Worker-39,9837974326,801,Malda-801,,BLA,True
W00040,Worker-40,9852734102,801,Malda-801,,BLO,True
W00041,Worker-41,9815698563,801,Malda-801,,BLA,True
W00042,Worker-42,9816600059,801,Malda-801,,BLO,True
W00043,Worker-43,9836588656,801,Malda-801,,Supervisor,True
W00044,Worker-44,9839551928,801,Malda-801,,BLA,True
W00045,Worker-45,9811816813,801,Malda-801,,Volunteer,True
W00046,Worker-46,9854278871,801,Malda-801,,BLO,True
W00047,Worker-47,9899724487,801,Malda-801,,Volunteer,True
W00048,Worker-48,9843970749,801,Malda-801,,BLO,True
W00049,Worker-49,9894252316,801,Malda-801,,BLO,True
W00050,Worker-50,9875570805,801,Malda-801,,BLA,True
W00051,Worker-51,9852119462,801,Malda-801,,BLA,True
W00052,Worker-52,9846942419,801,Malda-801,,BLA,True
W00053,Worker-53,9820614671,801,Malda-801,,Supervisor,True
W00054,Worker-54,9839115000,801,Malda-801,,Supervisor,True
W00055,Worker-55,9836625974,801,Malda-801,,BLO,True
W00056,Worker-56,9880460225,801,Malda-801,,BLA,True
W00057,Worker-57,9895570980,801,Malda-801,,BLO,True
W00058,Worker-58,9869149580,801,Malda-801,,BLA,True
W00059,Worker-59,9897034777,801,Malda-801,,BLA,True
W00060,Worker-60,9849275258,801,Malda-801,,Volunteer,True
W00061,Worker-61,9845525762,801,Malda-801,,BLA,True
W00062,Worker-62,9885678024,802,Malda-802,,Volunteer,True
W00063,Worker-63,9817347334,802,Malda-802,,BLO,True
W00064,Worker-64,9877012801,802,Malda-802,,BLA,True
W00065,Worker-65,9827479454,802,Malda-802,,Supervisor,True
W00066,Worker-66,9865673408,802,Malda-802,,BLA,True
W00067,Worker-67,9836582726,802,Malda-802,,Supervisor,True
W00068,Worker-68,9860512652,802,Malda-802,,BLO,True
W00069,Worker-69,9873678035,802,Malda-802,,Volunteer,True
W00070,Worker-70,9883223524,802,Malda-802,,BLA,True
W00071,Worker-71,9871502466,802,Malda-802,,Supervisor,True
W00072,Worker-72,9810862155,802,Malda-802,,BLA,True
W00073,Worker-73,9825413924,802,Malda-802,,Supervisor,True
W00074,Worker-74,9862678181,802,Malda-802,,BLA,True
W00075,Worker-75,9879772239,802,Malda-802,,BLA,True
W00076,Worker-76,9851456222,802,Malda-802,,BLA,True
W00077,Worker-77,9831397025,802,Malda-802,,BLO,True
W00078,Worker-78,9865895281,802,Malda-802,,BLO,True
W00079,Worker-79,9818251920,802,Malda-802,,BLA,True
W00080,Worker-80,9868787491,802,Malda-802,,Volunteer,True
W00081,Worker-81,9818348441,802,Malda-802,,Volunteer,True
W00082,Worker-82,9827455852,802,Malda-802,,BLO,True
W00083,Worker-83,9839409083,802,Malda-802,,Supervisor,True
W00084,Worker-84,9815589786,802,Malda-802,,Volunteer,True
W00085,Worker-85,9842761354,802,Malda-802,,Supervisor,True
W00086,Worker-86,9870640253,802,Malda-802,,BLO,True
W00087,Worker-87,9831369733,802,Malda-802,,Supervisor,True
W00088,Worker-88,9841905315,802,Malda-802,,BLO,True
W00089,Worker-89,9862908939,802,Malda-802,,BLA,True
W00090,Worker-90,9864322370,802,Malda-802,,Supervisor,True
W00091,Worker-91,9839925915,802,Malda-802,,BLA,True
W00092,Worker-92,9818964454,802,Malda-802,,BLA,True
W00093,Worker-93,9840826166,802,Malda-802,,BLA,True
W00094,Worker-94,9853499353,802,Malda-802,,BLA,True
W00095,Worker-95,9824302005,802,Malda-802,,Supervisor,True
W00096,Worker-96,9880462046,802,Malda-802,,Volunteer,True
W00097,Worker-97,9876858002,802,Malda-802,,Volunteer,True
W00098,Worker-98,9845621427,802,Malda-802,,Supervisor,True
W00099,Worker-99,9828180228,802,Malda-802,,BLO,True
W00100,Worker-100,9857324650,802,Malda-802,,BLO,True
W00101,Worker-101,9829661853,802,Malda-802,,BLO,True
W00102,Worker-102,9823087168,802,Malda-802,,BLO,True
W00103,Worker-103,9866227862,802,Malda-802,,BLA,True
W00104,Worker-104,9828844132,802,Malda-802,,BLA,True
W00105,Worker-105,9831985697,802,Malda-802,,BLO,True
W00106,Worker-106,9824817162,802,Malda-802,,Supervisor,True
W00107,Worker-107,9812751835,802,Malda-802,,Volunteer,True
W00108,Worker-108,9884093992,802,Malda-802,,Supervisor,True
W00109,Worker-109,9837844333,802,Malda-802,,Supervisor,True
W00110,Worker-110,9884788979,802,Malda-802,,Supervisor,True
W00111,Worker-111,9888328779,802,Malda-802,,Volunteer,True
W00112,Worker-112,9881608878,802,Malda-802,,BLO,True
W00113,Worker-113,9886029070,802,Malda-802,,Volunteer,True
W00114,Worker-114,9829100748,802,Malda-802,,Volunteer,True
W00115,Worker-115,9886429261,802,Malda-802,,BLO,True
W00116,Worker-116,9811878773,802,Malda-802,,Supervisor,True
W00117,Worker-117,9832769228,802,Malda-802,,BLA,True
W00118,Worker-118,9892303857,802,Malda-802,,BLO,True
W00119,Worker-119,9830238763,802,Malda-802,,Volunteer,True
W00120,Worker-120,9849567680,802,Malda-802,,BLO,True
W00121,Worker-121,9834067296,802,Malda-802,,Supervisor,True
W00122,Worker-122,9829431386,802,Malda-802,,BLA,True
W00123,Worker-123,9885437392,802,Malda-802,,BLO,True
W00124,Worker-124,9837307735,802,Malda-802,,BLO,True
W00125,Worker-125,9859336714,802,Malda-802,,Volunteer,True
W00126,Worker-126,9855012407,802,Malda-802,,Volunteer,True
W00127,Worker-127,9819988002,802,Malda-802,,BLA,True
W00128,Worker-128,9876748061,802,Malda-802,,BLO,True
W00129,Worker-129,9831621990,802,Malda-802,,Volunteer,True
W00130,Worker-130,9846384896,802,Malda-802,,Supervisor,True
W00131,Worker-131,9864373905,802,Malda-802,,BLO,True
W00132,Worker-132,9879531753,802,Malda-802,,Volunteer,True
W00133,Worker-133,9843575772,802,Malda-802,,BLA,True
W00134,Worker-134,9899190569,802,Malda-802,,BLO,True
W00135,Worker-135,9841843996,802,Malda-802,,Volunteer,True
W00136,Worker-136,9840976589,802,Malda-802,,BLA,True
W00137,Worker-137,9889817306,802,Malda-802,,BLA,True
W00138,Worker-138,9879763188,802,Malda-802,,BLA,True
W00139,Worker-139,9890251483,802,Malda-802,,Volunteer,True
W00140,Worker-140,9864282021,802,Malda-802,,BLO,True
W00141,Worker-141,9897722999,802,Malda-802,,Supervisor,True
W00142,Worker-142,9844059016,802,Malda-802,,BLO,True
W00143,Worker-143,9882200149,802,Malda-802,,BLA,True
W00144,Worker-144,9886482589,802,Malda-802,,BLO,True
W00145,Worker-145,9818707579,802,Malda-802,,BLA,True
W00146,Worker-146,9854866292,802,Malda-802,,BLA,True
W00147,Worker-147,9826403109,802,Malda-802,,BLO,True
W00148,Worker-148,9862891880,802,Malda-802,,Supervisor,True
W00149,Worker-149,9850331995,802,Malda-802,,BLO,True
W00150,Worker-150,9821506793,802,Malda-802,,BLO,True
W00151,Worker-151,9851759580,802,Malda-802,,Supervisor,True
W00152,Worker-152,9847857182,802,Malda-802,,Volunteer,True
W00153,Worker-153,9890147959,802,Malda-802,,Volunteer,True
W00154,Worker-154,9878245654,802,Malda-802,,BLA,True
W00155,Worker-155,9873795560,802,Malda-802,,BLO,True
W00156,Worker-156,9862220166,802,Malda-802,,BLA,True
W00157,Worker-157,9864287148,803,Malda-803,,BLO,True
W00158,Worker-158,9822664994,803,Malda-803,,BLA,True
W00159,Worker-159,9816639000,803,Malda-803,,BLO,True
W00160,Worker-160,9876768866,803,Malda-803,,BLA,True
W00161,Worker-161,9887086930,803,Malda-803,,Supervisor,True
W00162,Worker-162,9843593052,803,Malda-803,,BLA,True
W00163,Worker-163,9898295947,803,Malda-803,,BLO,True
W00164,Worker-164,9864902093,803,Malda-803,,Volunteer,True
W00165,Worker-165,9873385766,803,Malda-803,,BLA,True
W00166,Worker-166,9828804718,803,Malda-803,,BLA,True
W00167,Worker-167,9876292939,803,Malda-803,,Supervisor,True
W00168,Worker-168,9847986568,803,Malda-803,,Volunteer,True
W00169,Worker-169,9814020722,803,Malda-803,,BLO,True
W00170,Worker-170,9879272202,803,Malda-803,,BLA,True
W00171,Worker-171,9877462687,803,Malda-803,,BLA,True
W00172,Worker-172,9842848742,803,Malda-803,,Volunteer,True
W00173,Worker-173,9842058240,803,Malda-803,,BLA,True
W00174,Worker-174,9823275118,803,Malda-803,,BLA,True
W00175,Worker-175,9822311429,803,Malda-803,,BLO,True
W00176,Worker-176,9819687315,803,Malda-803,,Supervisor,True
W00177,Worker-177,9832946627,803,Malda-803,,BLO,True
W00178,Worker-178,9843313153,803,Malda-803,,Supervisor,True
W00179,Worker-179,9888897791,803,Malda-803,,BLO,True
W00180,Worker-180,9828909808,803,Malda-803,,Supervisor,True
W00181,Worker-181,9839330758,803,Malda-803,,Supervisor,True
W00182,Worker-182,9885204120,803,Malda-803,,BLO,True
W00183,Worker-183,9811586676,803,Malda-803,,Volunteer,True
W00184,Worker-184,9872940565,803,Malda-803,,BLO,True
W00185,Worker-185,9871186916,803,Malda-803,,BLA,True
W00186,Worker-186,9812755668,803,Malda-803,,BLA,True
W00187,Worker-187,9887887912,803,Malda-803,,BLA,True
W00188,Worker-188,9813241142,803,Malda-803,,Supervisor,True
W00189,Worker-189,9838015862,803,Malda-803,,BLO,True
W00190,Worker-190,9896731446,803,Malda-803,,Volunteer,True
W00191,Worker-191,9891046507,803,Malda-803,,BLA,True
W00192,Worker-192,9888664581,803,Malda-803,,Volunteer,True
W00193,Worker-193,9857102345,803,Malda-803,,Volunteer,True
W00194,Worker-194,9871009241,803,Malda-803,,BLO,True
W00195,Worker-195,9813086288,803,Malda-803,,Volunteer,True
W00196,Worker-196,9861311975,803,Malda-803,,BLO,True
W00197,Worker-197,9861806093,803,Malda-803,,Volunteer,True
W00198,Worker-198,9852074697,803,Malda-803,,BLA,True
W00199,Worker-199,9856413341,803,Malda-803,,BLA,True
W00200,Worker-200,9843695127,803,Malda-803,,BLO,True
W00201,Worker-201,9895725276,803,Malda-803,,Supervisor,True
W00202,Worker-202,9833108977,803,Malda-803,,Supervisor,True
W00203,Worker-203,9826591283,803,Malda-803,,BLA,True
W00204,Worker-204,9826571719,803,Malda-803,,Volunteer,True
W00205,Worker-205,9898567176,803,Malda-803,,Supervisor,True
W00206,Worker-206,9837461229,803,Malda-803,,Volunteer,True
W00207,Worker-207,9833123301,803,Malda-803,,BLO,True
W00208,Worker-208,9880531547,803,Malda-803,,Volunteer,True
W00209,Worker-209,9868804306,803,Malda-803,,BLA,True
W00210,Worker-210,9850289857,803,Malda-803,,Volunteer,True
W00211,Worker-211,9814420537,803,Malda-803,,BLA,True
W00212,Worker-212,9849461903,803,Malda-803,,BLA,True
W00213,Worker-213,9845651137,803,Malda-803,,Supervisor,True
W00214,Worker-214,9869827142,803,Malda-803,,BLA,True
W00215,Worker-215,9815830762,803,Malda-803,,BLO,True
W00216,Worker-216,9887307505,803,Malda-803,,BLO,True
W00217,Worker-217,9813220961,803,Malda-803,,BLO,True
W00218,Worker-218,9882439991,803,Malda-803,,Volunteer,True
W00219,Worker-219,9844934590,803,Malda-803,,Supervisor,True
W00220,Worker-220,9897371793,803,Malda-803,,BLO,True
W00221,Worker-221,9828236374,803,Malda-803,,Volunteer,True
W00222,Worker-222,9830777046,803,Malda-803,,BLA,True
W00223,Worker-223,9854158060,803,Malda-803,,Volunteer,True
W00224,Worker-224,9893931683,803,Malda-803,,Volunteer,True
W00225,Worker-225,9828075429,803,Malda-803,,BLA,True
W00226,Worker-226,9859570979,803,Malda-803,,BLO,True
W00227,Worker-227,9815967614,803,Malda-803,,BLO,True
W00228,Worker-228,9815249261,803,Malda-803,,BLA,True
W00229,Worker-229,9843589056,803,Malda-803,,BLO,True
W00230,Worker-230,9870791860,803,Malda-803,,BLA,True
W00231,Worker-231,9830853731,803,Malda-803,,BLO,True
W00232,Worker-232,9893244038,803,Malda-803,,BLA,True
W00233,Worker-233,9823354573,803,Malda-803,,BLO,True
W00234,Worker-234,9884716391,803,Malda-803,,BLA,True
W00235,Worker-235,9816843643,803,Malda-803,,Volunteer,True
W00236,Worker-236,9876220366,803,Malda-803,,Supervisor,True
W00237,Worker-237,9889977501,803,Malda-803,,Supervisor,True
W00238,Worker-238,9891158373,803,Malda-803,,BLA,True
W00239,Worker-239,9839287072,803,Malda-803,,BLA,True
W00240,Worker-240,9863412121,803,Malda-803,,Volunteer,True
W00241,Worker-241,9875733834,803,Malda-803,,BLO,True
W00242,Worker-242,9812719483,803,Malda-803,,Supervisor,True
W00243,Worker-243,9852923561,803,Malda-803,,Volunteer,True
W00244,Worker-244,9841439779,803,Malda-803,,BLO,True
W00245,Worker-245,9818575246,803,Malda-803,,BLO,True
W00246,Worker-246,9898269447,803,Malda-803,,Supervisor,True
W00247,Worker-247,9872953104,803,Malda-803,,Supervisor,True
W00248,Worker-248,9838577919,803,Malda-803,,BLA,True
W00249,Worker-249,9844922659,803,Malda-803,,Volunteer,True
W00250,Worker-250,9812988454,803,Malda-803,,BLO,True
W00251,Worker-251,9887615239,804,Malda-804,,Supervisor,True
